11562	7393	11607	7145
11607	7145	11652	6879
11652	6879	11663	6806
11663	6806	11672	6737
11472	7899	11647	7940
11757	7965	11979	8014
11647	7940	11670	7911
11647	7940	11659	7982
11659	7982	11695	8005
11670	7911	11717	7895
11695	8005	11732	8001
11717	7895	11753	7930
11732	8001	11757	7965
11753	7930	11757	7965
11553	7437	11797	7492
11797	7492	12122	7553
11979	8014	12426	8115
12426	8115	12753	8187
12925	8494	13029	8632
13029	8632	13191	8838
13191	8838	13225	8880
13225	8880	13337	9028
13337	9028	13483	9195
13483	9195	13614	9333
13614	9333	13710	9449
13190	9750	13614	9333
13614	9333	13647	9304
13647	9304	13760	9188
13647	9304	13818	9325
13266	9851	13473	9720
13473	9720	13710	9449
13710	9449	13818	9325
13818	9325	13846	9296
13846	9296	14140	8977
14140	8977	14560	8528
14560	8528	14698	8371
14698	8371	15053	7966
15053	7966	15229	7785
15229	7785	15557	7388
15557	7388	15690	7243
15690	7243	15919	6992
15919	6992	16143	6750
16143	6750	16861	5935
14560	8528	14858	8793
14969	7580	15162	7281
14969	7580	15053	7966
15162	7281	15342	7013
15342	7013	15563	6683
15365	6126	15422	6228
15422	6228	15478	6343
15478	6343	15577	6518
15563	6683	15577	6518
13145	9920	13150	9900
13145	9920	13234	9865
13234	9865	13281	9849
13234	9865	13302	9894
12769	9186	12907	9073
12907	9073	13191	8838
13191	8838	13366	8694
13366	8694	13539	8552
13539	8552	13716	8410
13716	8410	13871	8286
13871	8286	13939	8228
13153	8065	13277	8211
13277	8211	13539	8552
13007	8212	13107	8343
13107	8343	13217	8493
13217	8493	13366	8694
13366	8694	13383	8716
13383	8716	13402	8741
13402	8741	13504	8882
13504	8882	13657	9063
13657	9063	13760	9188
13760	9188	13846	9296
13846	9296	13977	9462
13977	9462	14089	9610
14089	9610	14189	9748
14189	9748	14279	9873
14279	9873	14405	10027
14405	10027	14564	10262
13829	9905	14089	9610
14089	9610	14242	9448
14242	9448	14390	9291
14390	9291	14614	9052
14614	9052	14858	8793
14858	8793	15162	8467
15366	9182	15550	8888
15550	8888	15580	8839
15162	8467	15383	8662
15383	8662	15580	8839
15580	8839	15793	8984
13551	10178	13579	10146
13579	10146	13789	9949
13789	9949	13829	9905
13829	9905	14189	9748
14189	9748	14310	9692
14310	9692	14811	9449
14811	9449	15366	9182
14310	9692	14452	9919
14452	9919	14656	10197
12870	9366	12912	9367
12912	9367	13337	9028
13337	9028	13504	8882
13504	8882	13857	8601
13857	8601	13987	8592
13657	9063	14002	8787
13483	9195	13657	9063
13060	9567	13483	9195
14564	10262	14608	10409
14608	10409	14641	10552
14641	10552	14681	10847
14681	10847	14794	10844
14794	10844	15255	10751
15255	10751	15629	10481
15629	10481	16138	10105
16138	10105	16374	9760
15255	10751	15266	10791
15266	10791	15267	10865
14564	10262	14656	10197
14656	10197	14908	9939
14908	9939	15129	9806
15129	9806	15447	9729
15447	9729	15745	9371
15745	9371	15786	9401
14656	10197	14774	10420
14774	10420	14906	10975
14906	10975	14988	11130
15266	10791	15396	10767
15396	10767	15670	10800
15670	10800	16032	10842
15629	10481	15751	10582
15751	10582	16032	10842
14912	11252	14988	11130
14988	11130	15109	10911
15109	10911	15168	10887
15168	10887	15267	10865
13749	12114	14045	11965
14045	11965	14311	11884
14311	11884	14416	11815
14416	11815	14449	11742
14449	11742	14513	11657
14513	11657	14639	11512
14639	11512	14773	11342
14773	11342	14793	11323
14793	11323	14912	11252
13954	11647	14211	11552
14211	11552	14434	11465
14434	11465	14575	11407
14575	11407	14676	11375
14676	11375	14773	11342
13655	11727	13895	11663
13895	11663	13954	11647
13467	11787	13655	11727
13066	11854	13226	11934
13226	11934	13362	12002
13303	11791	13467	11787
12575	12223	12811	12081
12811	12081	13066	11854
13066	11854	13173	11788
13173	11788	13303	11791
13427	11431	13473	11456
13473	11456	13594	11489
13594	11489	13720	11459
13720	11459	13890	11411
13890	11411	14139	11269
14139	11269	14286	11186
14286	11186	14442	11101
14442	11101	14509	11060
14509	11060	14677	11027
14509	11060	14530	11137
13954	11647	14180	11428
14180	11428	14327	11308
14327	11308	14367	11276
14367	11276	14459	11200
14459	11200	14530	11137
14530	11137	14597	11069
14597	11069	14677	11027
14677	11027	14752	11041
